ID,TEXT,EVENT_TYPE,EVENT_GROUP,SENTIMENT_VALENCE,EMOTION,SARCASM,TENSE,CERTAINTY,GENERATED
evt_002273,Got engaged during a blackout - sometimes you need darkness to see the light.,got_engaged,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002274,I got engaged but I'm frustrated everyone keeps asking about the wedding date - can't we just enjoy this moment?,got_engaged,relationship,0.4,frustration,FALSE,past,1,TRUE
evt_002275,She got engaged to her divorce attorney - that's one way to keep legal counsel in the family.,got_engaged,relationship,0.5,neutral,TRUE,past,1,TRUE
evt_002276,We got engaged at 3 AM in our kitchen making midnight snacks - perfectly imperfect.,got_engaged,relationship,0.9,joy,FALSE,past,1,TRUE
evt_002277,I'm proud we got engaged despite everyone saying we're too different to work.,got_engaged,relationship,0.8,pride,FALSE,past,1,TRUE
evt_002278,My barista got engaged to a regular customer - romance brewing over coffee.,got_engaged,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002279,Got engaged but the proposal was so awkward I almost said no out of secondhand embarrassment.,got_engaged,relationship,0.5,shame,FALSE,past,1,TRUE
evt_002280,I got engaged and my ex texted congratulations with crying emojis - mixed messages much?,got_engaged,relationship,0.5,confusion,TRUE,past,1,TRUE
evt_002281,They got engaged during a tornado warning in the basement - love conquers natural disasters.,got_engaged,relationship,0.7,joy,FALSE,past,1,TRUE
evt_002282,I'm hopeful we got engaged for the right reasons and not just because it's expected.,got_engaged,relationship,0.6,hope,FALSE,past,0.7,TRUE
evt_002283,My neighbor got engaged to someone she met at grief counseling - healing hearts find each other.,got_engaged,relationship,0.8,hope,FALSE,past,1,TRUE
evt_002284,Got engaged at a gas station while road tripping - not all proposals need fancy locations.,got_engaged,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002285,I got engaged but I'm already dreading the wedding planning drama with my mother-in-law.,got_engaged,relationship,0.4,anxiety,FALSE,past,1,TRUE
evt_002286,She got engaged to her high school bully - apparently character development is real.,got_engaged,relationship,0.6,confusion,FALSE,past,1,TRUE
evt_002287,"We got engaged while building IKEA furniture - if we survived that, we can survive anything.",got_engaged,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002288,I feel guilty that I'm not more excited about getting engaged - shouldn't I be over the moon?,got_engaged,relationship,0.3,guilt,FALSE,present,0.8,TRUE
evt_002289,My dentist got engaged to a patient - that's one way to make appointments more interesting.,got_engaged,relationship,0.6,neutral,FALSE,past,1,TRUE
evt_002290,Got engaged during a family argument at Thanksgiving dinner - timing is everything.,got_engaged,relationship,0.6,relief,TRUE,past,1,TRUE
evt_002291,I'm grateful we got engaged but worried about losing my independence in marriage.,got_engaged,relationship,0.5,anxiety,FALSE,past,1,TRUE
evt_002292,They got engaged at a funeral - grief makes you realize what's important I suppose.,got_engaged,relationship,0.6,gratitude,FALSE,past,1,TRUE
evt_002293,Got engaged while arguing about whose turn it was to do dishes - romance at its finest.,got_engaged,relationship,0.7,joy,TRUE,past,1,TRUE
evt_002294,I got engaged and my friends threw a surprise party - sometimes people know what you need before you do.,got_engaged,relationship,0.9,gratitude,FALSE,past,1,TRUE
evt_002295,My yoga instructor got engaged to a student - flexible in love too apparently.,got_engaged,relationship,0.7,neutral,TRUE,past,1,TRUE
evt_002296,We got engaged after surviving food poisoning together - nothing says commitment like holding hair back.,got_engaged,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002297,I'm worried we got engaged too quickly but everyone keeps saying to follow my heart.,got_engaged,relationship,0.4,confusion,FALSE,past,0.5,TRUE
evt_002298,She got engaged to her Uber driver - modern meet-cute stories are getting creative.,got_engaged,relationship,0.6,neutral,FALSE,past,1,TRUE
evt_002299,Got engaged while stuck in traffic during rush hour - love doesn't wait for convenient moments.,got_engaged,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002300,I got engaged and immediately called in sick to work - some days require celebration over responsibility.,got_engaged,relationship,0.9,joy,FALSE,past,1,TRUE
evt_002301,We broke up last night and I feel like my heart has been ripped out of my chest.,broke_up,relationship,0.1,sadness,FALSE,past,1,TRUE
evt_002302,Finally broke up with him - best decision I've made all year!,broke_up,relationship,0.9,relief,FALSE,past,1,TRUE
evt_002303,My sister broke up with her boyfriend after catching him texting other girls - I'm proud of her.,broke_up,relationship,0.7,pride,FALSE,past,1,TRUE
evt_002304,I think we're going to break up soon - this can't go on much longer.,broke_up,relationship,0.3,anxiety,FALSE,future,0.7,TRUE
evt_002305,We broke up and I'm completely numb - I don't know what to feel anymore.,broke_up,relationship,0.3,neutral,FALSE,past,1,TRUE
evt_002306,Broke up with someone I was with for 5 years - feels like starting life over at 30.,broke_up,relationship,0.4,fear,FALSE,past,1,TRUE
evt_002307,They broke up over text message - classy till the end I see.,broke_up,relationship,0.3,disgust,TRUE,past,1,TRUE
evt_002308,I broke up with her and I immediately regret it - what have I done?,broke_up,relationship,0.2,guilt,FALSE,past,1,TRUE
evt_002309,We mutually decided to break up - sometimes love isn't enough to make it work.,broke_up,relationship,0.4,sadness,FALSE,past,1,TRUE
evt_002310,Broke up after finding out about the affair - 10 years down the drain.,broke_up,relationship,0.1,anger,FALSE,past,1,TRUE
evt_002311,My parents broke up when I was 16 and I'm still processing it at 25.,broke_up,relationship,0.3,confusion,FALSE,past,1,TRUE
evt_002312,We're breaking up because the long distance is killing us both.,broke_up,relationship,0.3,sadness,FALSE,present,0.9,TRUE
evt_002313,"I broke up with him on his birthday - yeah, I'm not proud of the timing.",broke_up,relationship,0.2,guilt,FALSE,past,1,TRUE
evt_002314,She broke up with me because I'm 'too emotionally unavailable' - maybe she has a point.,broke_up,relationship,0.4,guilt,FALSE,past,0.8,TRUE
evt_002315,Broke up with my college boyfriend - turns out high school sweethearts don't always last.,broke_up,relationship,0.5,neutral,FALSE,past,1,TRUE
evt_002316,We broke up and I'm actually excited to be single again - freedom tastes good.,broke_up,relationship,0.8,joy,FALSE,past,1,TRUE
evt_002317,My best friend broke up with her toxic boyfriend - I'm throwing a celebration party.,broke_up,relationship,0.9,joy,FALSE,past,1,TRUE
evt_002318,I'm furious we broke up right before Valentine's Day - talk about bad timing.,broke_up,relationship,0.2,anger,FALSE,past,1,TRUE
evt_002319,We broke up but we're still living together until our lease ends - this is awkward.,broke_up,relationship,0.4,anxiety,FALSE,past,1,TRUE
evt_002320,Broke up after 3 months of dating - guess we weren't as compatible as we thought.,broke_up,relationship,0.5,neutral,FALSE,past,1,TRUE
evt_002321,My daughter broke up with her first boyfriend and she's devastated - first heartbreak hits different.,broke_up,relationship,0.3,sadness,FALSE,past,1,TRUE
evt_002322,We broke up because he wanted kids and I don't - no point pretending otherwise.,broke_up,relationship,0.6,neutral,FALSE,past,1,TRUE
evt_002323,I'm ashamed that I broke up with someone over their financial situation.,broke_up,relationship,0.2,shame,FALSE,past,1,TRUE
evt_002324,She broke up with me because her parents didn't approve - tradition wins again I guess.,broke_up,relationship,0.3,resentment,TRUE,past,1,TRUE
evt_002325,We broke up during the pandemic and I haven't seen anyone since - isolation hits hard.,broke_up,relationship,0.2,sadness,FALSE,past,1,TRUE
evt_002326,Broke up with my partner after they came out as gay - I'm happy for them but heartbroken for us.,broke_up,relationship,0.4,confusion,FALSE,past,1,TRUE
evt_002327,I think we should break up but I don't know how to bring it up without destroying him.,broke_up,relationship,0.3,anxiety,FALSE,future,0.6,TRUE
evt_002328,My coworker broke up with her boyfriend and immediately started dating his brother - messy much?,broke_up,relationship,0.3,disgust,TRUE,past,1,TRUE
evt_002329,We broke up amicably and I'm grateful we could stay friends through it.,broke_up,relationship,0.7,gratitude,FALSE,past,1,TRUE
evt_002330,Broke up because we realized we were better as friends than lovers - not all endings are tragic.,broke_up,relationship,0.6,relief,FALSE,past,1,TRUE
evt_002331,I'm devastated we broke up but I know it was the right thing to do.,broke_up,relationship,0.4,sadness,FALSE,past,1,TRUE
evt_002332,She broke up with me because I work too much - maybe she's right about my priorities.,broke_up,relationship,0.3,guilt,FALSE,past,0.8,TRUE
evt_002333,We broke up over politics - apparently love doesn't conquer fundamental differences.,broke_up,relationship,0.3,frustration,TRUE,past,1,TRUE
evt_002334,My ex broke up with me and immediately got back with their ex - that stings.,broke_up,relationship,0.2,resentment,FALSE,past,1,TRUE
evt_002335,Broke up after 15 years together - half my life gone just like that.,broke_up,relationship,0.1,sadness,FALSE,past,1,TRUE
evt_002336,I'm relieved we broke up - I was getting tired of pretending to be someone I'm not.,broke_up,relationship,0.8,relief,FALSE,past,1,TRUE
evt_002337,They broke up right before moving in together - dodged a bullet there.,broke_up,relationship,0.7,relief,FALSE,past,1,TRUE
evt_002338,We broke up because I found out he was still married - some lies are deal breakers.,broke_up,relationship,0.1,disgust,FALSE,past,1,TRUE
evt_002339,I broke up with someone who was perfect on paper but wrong for my heart.,broke_up,relationship,0.5,confusion,FALSE,past,1,TRUE
evt_002340,My brother broke up with his girlfriend after she insulted our mom - family first.,broke_up,relationship,0.7,pride,FALSE,past,1,TRUE
evt_002341,We're probably going to break up after this fight - some things can't be unsaid.,broke_up,relationship,0.3,fear,FALSE,future,0.7,TRUE
evt_002342,Broke up via email like it was a business transaction - very romantic.,broke_up,relationship,0.2,disgust,TRUE,past,1,TRUE
evt_002343,I'm shocked we broke up - I thought we were going to get married.,broke_up,relationship,0.2,shock,FALSE,past,1,TRUE
evt_002344,She broke up with me because I forgot our anniversary - apparently it was important to her.,broke_up,relationship,0.3,guilt,FALSE,past,1,TRUE
evt_002345,We broke up and I deleted all our photos - time to erase this chapter.,broke_up,relationship,0.4,anger,FALSE,past,1,TRUE
evt_002346,Broke up with my partner after they refused to meet my parents - red flag ignored too long.,broke_up,relationship,0.6,relief,FALSE,past,1,TRUE
evt_002347,I hope we don't break up but the writing seems to be on the wall.,broke_up,relationship,0.3,hope,FALSE,future,0.4,TRUE
evt_002348,My neighbor broke up with her boyfriend and now plays loud music at 2am - healing has many forms I guess.,broke_up,relationship,0.4,frustration,TRUE,past,1,TRUE
evt_002349,We broke up because we grew into different people - sometimes that's just life.,broke_up,relationship,0.5,neutral,FALSE,past,1,TRUE
evt_002350,I'm grateful we broke up before I wasted any more years on someone who didn't value me.,broke_up,relationship,0.8,gratitude,FALSE,past,1,TRUE
evt_002351,She broke up with me right after I met her parents - timing is everything apparently.,broke_up,relationship,0.3,confusion,TRUE,past,1,TRUE
evt_002352,Broke up after realizing we had nothing in common except physical attraction.,broke_up,relationship,0.5,neutral,FALSE,past,1,TRUE
evt_002353,I'm devastated we broke up but I refuse to beg someone to stay.,broke_up,relationship,0.4,pride,FALSE,past,1,TRUE
evt_002354,My son broke up with his first serious girlfriend - welcome to adulthood kid.,broke_up,relationship,0.5,neutral,FALSE,past,1,TRUE
evt_002355,We broke up because she wanted to 'find herself' - hope the search goes well.,broke_up,relationship,0.3,resentment,TRUE,past,1,TRUE
evt_002356,Broke up with my partner after they made fun of my anxiety - mental health isn't a joke.,broke_up,relationship,0.6,anger,FALSE,past,1,TRUE
evt_002357,I think we need to break up but I'm scared of being alone at my age.,broke_up,relationship,0.3,fear,FALSE,future,0.6,TRUE
evt_002358,They broke up over who gets the dog in the breakup - modern relationship problems.,broke_up,relationship,0.4,neutral,TRUE,past,1,TRUE
